,date,city,musical,cast,theatre
2,2024-08-05 11:00:00,成都,熊猫,,熊猫剧院
3,2024-08-05 14:00:00,成都,熊猫,,熊猫剧院
0,2024-08-06 19:30:00,上海,桑塔露琪亚,李存贤 王浩楠 李珏,星空间6号·一台好戏小剧场
1,2024-08-06 19:30:00,上海,FLAMES火焰,谢一溦 田野 相征,星空间4号·缪时客小剧场
2,2024-08-06 19:30:00,上海,翻国王棋,郭虹旭 遇泓羊 张烜尔 车鸣笛 宋元明 郑涵一,星空间77号·鲸剧场
3,2024-08-06 19:30:00,上海,LIZZIE丽兹,李文君 张沁丹 杜钇樵 胥子含,星空间11号·MOriginal Box
4,2024-08-06 19:30:00,上海,纳尔齐斯与歌尔德蒙,纪晓坤 汤佳明,星空间74号·缪时客小剧场
5,2024-08-06 19:30:00,上海,狂炎奏鸣曲,王敏辉 郭亢 倪晔,星空间·星空穹顶剧场
6,2024-08-06 19:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
7,2024-08-06 19:30:00,广州,阿波罗尼亚,郭洧江 曾鑫 李坤嘉,阿波罗尼亚·广州馆
8,2024-08-06 15:30:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
9,2024-08-06 19:30:00,温州,对鸟,,乐清大剧院
10,2024-08-06 20:00:00,大同,走西口,,大同平城剧院
0,2024-08-07 19:30:00,上海,嗜血博士,相征 徐佳文 蔡馨怡,星空间1023号·涵金小剧场
1,2024-08-07 19:30:00,上海,桑塔露琪亚,郝李英杰 王浩楠 朱亮,星空间6号·一台好戏小剧场
2,2024-08-07 19:30:00,上海,阿波罗尼亚,施博威 李政绪 陈志,星空间1号·一台好戏小剧场
3,2024-08-07 19:30:00,上海,FLAMES火焰,廖婧媛 纪晓坤 顾易,星空间4号·缪时客小剧场
4,2024-08-07 19:30:00,上海,辛吉路的画材店,朱亚洲 牛博为 吴志军,星空间2号·好好有戏剧场
5,2024-08-07 19:30:00,上海,LIZZIE丽兹,丁辰西 赵雨卉 刘烨 宁梦恬,星空间11号·MOriginal Box
6,2024-08-07 19:30:00,上海,梦微之,沈育奇 尚一航,星空间33号 鲸·剧场
7,2024-08-07 19:30:00,上海,时光代理人,曹牧之 杨浩然 钱安琪 郭珍艳 宋元明,时光剧场
8,2024-08-07 19:30:00,上海,#0528,王禹桐 林大钦 刘瀚聪,星空间28号·好好有戏小剧场
9,2024-08-07 19:30:00,上海,彗星来电,周文嘉 李存贤 陈楷,星空间3号·MOriginal Box
10,2024-08-07 19:30:00,上海,狂炎奏鸣曲,白倬铭 郑艺彬 翟松,星空间·星空穹顶剧场
11,2024-08-07 19:30:00,上海,怪物,蓝浩 吴盛祥,星空间18号·谜剧场
12,2024-08-07 19:30:00,北京,消失的她,郑棋元 蒋倩如 喻越越 陈晓琼 亚森 李晨源 席同歌 苏锡凡 张天玮 赵国砚 艾力亚斯·吾斯曼 李思奇 冯钰涵,北京保利剧院
13,2024-08-07 19:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
14,2024-08-07 11:00:00,成都,熊猫,,熊猫剧院
15,2024-08-07 14:00:00,成都,熊猫,,熊猫剧院
16,2024-08-07 19:30:00,广州,阿波罗尼亚,郭洧江 脱骁尧 袁泽智,阿波罗尼亚·广州馆
17,2024-08-07 19:30:00,南京,命运之上,郭泽学 邓茹月 唐子晗 王雅馨,剧魅空间命运之上剧场
18,2024-08-07 15:30:00,西安,丝路之声,谭建业 刘玥岑 刘靖 孙晶俐 周熙智 张书豪 杨雨婷 王笑语 王雨 张潇寒,丝路欢乐世界·琴音剧场
19,2024-08-07 14:00:00,温州,对鸟,,乐清大剧院
20,2024-08-07 19:30:00,温州,对鸟,,乐清大剧院
21,2024-08-07 20:00:00,大同,走西口,,大同平城剧院
0,2024-08-08 19:30:00,上海,桑塔露琪亚,郝李英杰 李秋盟 陈志,星空间6号·一台好戏小剧场
1,2024-08-08 19:30:00,上海,阿波罗尼亚,高品 范金锴 赵霄汉,星空间1号·一台好戏小剧场
2,2024-08-08 19:30:00,上海,辛吉路的画材店,徐杭 叶宇锋 施博威,星空间2号·好好有戏剧场
3,2024-08-08 19:30:00,上海,阿尔托，梵高,施天玮 刘洪书 张琦铭,星空间17号·NFP小剧场
4,2024-08-08 19:30:00,上海,嘿！亚利桑那,钱安琪 滕春鹏 施哲明 张烜尔 李泽晨 孙金瀚 陈旭茂,嘿！亚利桑那
5,2024-08-08 19:30:00,上海,LIZZIE丽兹,陈诗丹 夏云梦 冯远 林润欣,星空间11号·MOriginal Box
6,2024-08-08 19:30:00,上海,也许美好结局,张腾 湛嘉丽 祝颂皓,上剧场
7,2024-08-08 19:30:00,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
8,2024-08-08 19:30:00,上海,时光代理人,王逸飞 杜光祎 吴杭律 廖婧媛 智博闻,时光剧场
9,2024-08-08 19:30:00,上海,纳尔齐斯与歌尔德蒙,田野 万钰彬,星空间74号·缪时客小剧场
10,2024-08-08 19:30:00,上海,狂炎奏鸣曲,郭虹旭 郭亢 遇泓羊,星空间·星空穹顶剧场
11,2024-08-08 19:30:00,上海,怪物,徐佳文 邵立君,星空间18号·谜剧场
12,2024-08-08 19:30:00,上海,末日迷途,夏阳 钟嘉诚 潘珏辰 王芯芯,星空间8808号·涵金剧场
13,2024-08-08 19:30:00,北京,觉醒年代,李乐尧 于晓璘 杨君军 武阳坤 杨映宇 吕润桐 刘乙萱 邓欣锐 帕赛 吴以瀚 高尔金宝音 柏宇豪 朱家鹏,世纪剧院
14,2024-08-08 19:30:00,北京,消失的她,郑棋元 蒋倩如 张郁梓 辛雨锡 亚森 卫明 席同歌 苏锡凡 张天玮 皮溢晗 艾力亚斯·吾斯曼 李思奇 冯钰涵,北京保利剧院
15,2024-08-08 19:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
16,2024-08-08 19:30:00,北京,喜事喜事,张一冉 刘治威 宫思怡 崔天啸 孙曼萍 邵玉姣,蓬蒿剧场
17,2024-08-08 11:00:00,成都,熊猫,,熊猫剧院
18,2024-08-08 14:00:00,成都,熊猫,,熊猫剧院
19,2024-08-08 19:30:00,广州,阿波罗尼亚,郭洧江 脱骁尧 袁泽智,阿波罗尼亚·广州馆
20,2024-08-08 19:30:00,南京,FLAMES火焰,杭筱玥 薛钦元 刘子赫,优剧场 YO!THEATER
21,2024-08-08 15:30:00,西安,丝路之声,谭建业 刘玥岑 周熙智 孙晶俐 张书豪 尉梦飞 王馨彤 王笑语 王雨 殷赫阳,丝路欢乐世界·琴音剧场
22,2024-08-08 20:00:00,大同,走西口,,大同平城剧院
0,2024-08-09 19:30:00,上海,陪你倒数,毛二 廖婧媛 汤佳明,人民大舞台
1,2024-08-09 19:30:00,上海,嗜血博士,相征 何铭海 葛洧吟,星空间1023号·涵金小剧场
2,2024-08-09 19:30:00,上海,桑塔露琪亚,赵霄汉 李政绪 朱羿达,星空间6号·一台好戏小剧场
3,2024-08-09 19:30:00,上海,阿波罗尼亚,陈科铭 邵奕磊 牛博为,星空间1号·一台好戏小剧场
4,2024-08-09 19:30:00,上海,小说,刘钊 王瀚宇 钱蒙楠,星空间115号·缪时客小剧场
5,2024-08-09 19:30:00,上海,FLAMES火焰,蔡馨怡 钟嘉诚 顾易,星空间4号·缪时客小剧场
6,2024-08-09 19:30:00,上海,辛吉路的画材店,温升宝 董豫辰 刘瀚聪,星空间2号·好好有戏剧场
7,2024-08-09 19:30:00,上海,嘿！亚利桑那,吴杭律 李磊 张艺 于梦滢 连江维 李子涵 陈旭茂,嘿！亚利桑那
8,2024-08-09 19:30:00,上海,也许美好结局,张博俊 湛嘉丽 傅祥安,上剧场
9,2024-08-09 19:30:00,上海,求婚女王,,开心麻花剧场-上海南翔印象城店
10,2024-08-09 19:30:00,上海,梦微之,孙博 叶宇锋,星空间33号 鲸·剧场
11,2024-08-09 19:30:00,上海,时光代理人,郭虹旭 王敏辉 钱安琪 郭珍艳 张嘉豪,时光剧场
12,2024-08-09 19:30:00,上海,#0528,姜义哲 林大钦 施博威,星空间28号·好好有戏小剧场
13,2024-08-09 19:30:00,上海,当你心动时,许昌泰 万钰彬 陈旭,星空间12号·耶比剧场
14,2024-08-09 19:30:00,上海,彗星来电,宁梦恬 王浩楠 曹屿辰,星空间3号·MOriginal Box
15,2024-08-09 19:30:00,上海,狂炎奏鸣曲,赵凡嘉 郑艺彬 祝颂皓,星空间·星空穹顶剧场
16,2024-08-09 19:30:00,上海,怪物,宋元明 孙一城,星空间18号·谜剧场
17,2024-08-09 19:30:00,上海,末日迷途,卢翰林 余镇鳌 徐蜜聪 冯镝霏,星空间8808号·涵金剧场
18,2024-08-09 19:30:00,上海,因味爱，所以爱,王桓 刘恒瑜 管重昊 张艺 毛寅东,星空间5088号·还差九十九年百年老剧场
19,2024-08-09 19:30:00,上海,Boom！夏卡拉卡,郑涵一 赵毅劼 陈楷,星空间8008号星球剧场
20,2024-08-09 20:00:00,上海,LIZZIE丽兹,刘乙萱 杜鑫艳 周文嘉 赵雨卉,星空间11号·MOriginal Box
21,2024-08-09 19:30:00,北京,觉醒年代,李乐尧 赵梓冲 杨君军 梁汉 杨映宇 吕润桐 曹小欠儿 邓欣锐 帕赛 朱家鹏 刘思杰 柏宇豪 吴以瀚,世纪剧院
22,2024-08-09 19:30:00,北京,消失的她,叶麒圣 蒋倩如 张会芳 陈晓琼 亚森 卫明 席同歌 苏锡凡 张天玮 赵国砚 艾力亚斯·吾斯曼 李思奇 冯钰涵,北京保利剧院
23,2024-08-09 19:30:00,北京,艺术区,,小柯剧场图书厅
24,2024-08-09 19:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
25,2024-08-09 19:30:00,北京,喜事喜事,张一冉 刘治威 宫思怡 崔天啸 孙曼萍 邵玉姣,蓬蒿剧场
26,2024-08-09 11:00:00,成都,熊猫,,熊猫剧院
27,2024-08-09 14:00:00,成都,熊猫,,熊猫剧院
28,2024-08-09 19:30:00,成都,貂蝉，你在想什么？,陈雨秋 李科 刘威 郭颂兰 王胜强,成都高新中演大剧院多功能剧场
29,2024-08-09 19:30:00,成都,嘿！亚利桑那,张雨桐 杜皓云 张弋 张雨桐 于畅 张飞扬 李京洙,开心麻花·钻石酒馆
30,2024-08-09 19:30:00,广州,阿波罗尼亚,杨宇威 脱骁尧 李坤嘉,阿波罗尼亚·广州馆
31,2024-08-09 19:30:00,武汉,摘星辰,铭亮 李宸希 黄唯铭 高天鹤 张雅琪 潘蕾蕾 蔡润基 董志勇 刘泽蓬,琴台大剧院
32,2024-08-09 19:30:00,南京,FLAMES火焰,欧阳乔子 韩逸秋 张力升,优剧场 YO!THEATER
33,2024-08-09 19:30:00,南京,命运之上,刘勃汐 田梦 翟李朔天 年蔓婷,剧魅空间命运之上剧场
34,2024-08-09 15:30:00,西安,丝路之声,梁广 王腊 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 张潇寒,丝路欢乐世界·琴音剧场
35,2024-08-09 19:30:00,南昌,画中人,梁宵默 缪卓凡 张智伟,Lilime泠空间剧场
36,2024-08-09 19:30:00,宁波,青春禁忌游戏,丁辰西 丁辉 朱微之 胡迪 于妍,慈溪大剧院
37,2024-08-09 19:00:00,哈尔滨,粉丝来信,徐均朔 刘岩 刘浩冉 孙礼杰 张琛 舒荣波 李存贤,哈尔滨大剧院歌剧厅
38,2024-08-09 19:30:00,合肥,无法访问,陈芙蓉 陈棋尔 许智淇 张淼龙,包河凤凰剧院
39,2024-08-09 19:30:00,扬州,蝶变,胥子含 邓贤凌 刘泽星,扬州运河大剧院歌剧厅
40,2024-08-09 20:00:00,大同,走西口,,大同平城剧院
0,2024-08-10 14:00:00,上海,也许美好结局,张博俊 王洁璐 傅祥安,上剧场
1,2024-08-10 14:30:00,上海,陪你倒数,钱蒙楠 廖婧媛 汤佳明,人民大舞台
2,2024-08-10 14:30:00,上海,嗜血博士,沈育奇 卢翰林 罗玉玲,星空间1023号·涵金小剧场
3,2024-08-10 14:30:00,上海,小说,朱亚洲 吴俊鹏 纪晓坤,星空间115号·缪时客小剧场
4,2024-08-10 14:30:00,上海,辛吉路的画材店,曹屿辰 戴家晟 施博威,星空间2号·好好有戏剧场
5,2024-08-10 14:30:00,上海,嘿！亚利桑那,马小乔 刘瀚聪 张艺 于梦滢 王壹 宋凯文 智博闻,嘿！亚利桑那
6,2024-08-10 14:30:00,上海,求婚女王,,开心麻花剧场-上海南翔印象城店
7,2024-08-10 14:30:00,上海,时光代理人,王逸飞 朱涵彬 闫乐湟 洪果 周波,时光剧场
8,2024-08-10 14:30:00,上海,#0528,姜义哲 刘政 王颢珏,星空间28号·好好有戏小剧场
9,2024-08-10 14:30:00,上海,狂炎奏鸣曲,郭虹旭 王瀚宇 倪晔,星空间·星空穹顶剧场
10,2024-08-10 14:30:00,上海,怪物,陈诗 孙一城,星空间18号·谜剧场
11,2024-08-10 14:30:00,上海,末日迷途,周一男 钟嘉诚 潘珏辰 王芯芯,星空间8808号·涵金剧场
12,2024-08-10 17:00:00,上海,LIZZIE丽兹,刘乙萱 杜鑫艳 刘烨 宁梦恬,星空间11号·MOriginal Box
13,2024-08-10 19:30:00,上海,陪你倒数,毛二 洪果 徐佳文,人民大舞台
14,2024-08-10 19:30:00,上海,嗜血博士,白一博 何铭海 葛洧吟,星空间1023号·涵金小剧场
15,2024-08-10 19:30:00,上海,桑塔露琪亚,曹牧之 李政绪 陈志,星空间6号·一台好戏小剧场
16,2024-08-10 19:30:00,上海,阿波罗尼亚,高品 范金锴 袁泽智,星空间1号·一台好戏小剧场
17,2024-08-10 19:30:00,上海,小说,舒杨 王博睿 张云轩,星空间115号·缪时客小剧场
18,2024-08-10 19:30:00,上海,辛吉路的画材店,孙一城 尹智博 顾易,星空间2号·好好有戏剧场
19,2024-08-10 19:30:00,上海,阿尔托，梵高,邵立君 夏阳 毛寅东,星空间17号·NFP小剧场
20,2024-08-10 19:30:00,上海,嘿！亚利桑那,马小乔 滕春鹏 刘勃汐 张烜尔 王壹 李子涵 智博闻,嘿！亚利桑那
21,2024-08-10 19:30:00,上海,也许美好结局,张腾 王洁璐 傅祥安,上剧场
22,2024-08-10 19:30:00,上海,少年歌行·梵音谣,梁庆海 汤邵文 范浩泽 潘华杰,星空间81号·白剧场
23,2024-08-10 19:30:00,上海,求婚女王,,开心麻花剧场-上海南翔印象城店
24,2024-08-10 19:30:00,上海,梦微之,孙博 许昌泰,星空间33号 鲸·剧场
25,2024-08-10 19:30:00,上海,时光代理人,白倬铭 王敏辉 钱安琪 郭珍艳 张嘉豪,时光剧场
26,2024-08-10 19:30:00,上海,#0528,陈科铭 徐步超 刘瀚聪,星空间28号·好好有戏小剧场
27,2024-08-10 19:30:00,上海,当你心动时,王桓 施博威 黄可,星空间12号·耶比剧场
28,2024-08-10 19:30:00,上海,疯子与赞美诗,张沁丹 李恩妤,星空间111号·墨剧场
29,2024-08-10 19:30:00,上海,纳尔齐斯与歌尔德蒙,田野 相征,星空间74号·缪时客小剧场
30,2024-08-10 19:30:00,上海,狂炎奏鸣曲,赵凡嘉 郭亢 祝颂皓,星空间·星空穹顶剧场
31,2024-08-10 19:30:00,上海,怪物,蓝浩 吴盛祥,星空间18号·谜剧场
32,2024-08-10 19:30:00,上海,末日迷途,叶宇锋 余镇鳌 陈玉婷 孙乐仟,星空间8808号·涵金剧场
33,2024-08-10 19:30:00,上海,Boom！夏卡拉卡,陶文文 王天择 孙金瀚,星空间8008号星球剧场
34,2024-08-10 14:00:00,北京,消失的她,叶麒圣 蒋倩如 张会芳 高美旋 亚森 盛渤竺 黄湙云 苏锡凡 张天玮 皮溢晗 艾力亚斯·吾斯曼 杨颖 冯钰涵,北京保利剧院
35,2024-08-10 14:30:00,北京,觉醒年代,李乐尧 于晓璘 杨君军 武阳坤 杨映宇 冯鑫垚 李雨鈊 云孟和 帕赛 朱家鹏 尚一航 柏宇豪 吴以瀚,世纪剧院
36,2024-08-10 14:30:00,北京,威尼斯商人,宁馨儿 孙化卓 郭禹良 李子健,时间剧场TIME THEATRE
37,2024-08-10 14:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
38,2024-08-10 19:30:00,北京,觉醒年代,李乐尧 赵梓冲 杨君军 梁汉 杨映宇 冯鑫垚 曹小欠儿 云孟和 帕赛 朱家鹏 尚一航 柏宇豪 吴以瀚,世纪剧院
39,2024-08-10 19:30:00,北京,消失的她,郑棋元 王骏迪 张郁梓 高美旋 亚森 卫明 席同歌 苏锡凡 张天玮 赵国砚 艾力亚斯·吾斯曼 杨颖 冯钰涵,北京保利剧院
40,2024-08-10 19:30:00,北京,威尼斯商人,宁馨儿 孙化卓 郭禹良 李子健,时间剧场TIME THEATRE
41,2024-08-10 19:30:00,北京,艺术区,,小柯剧场图书厅
42,2024-08-10 19:30:00,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 李静怡 陈育新 吕京 郭炳琨 田雨,蜂巢剧场
43,2024-08-10 11:00:00,成都,熊猫,,熊猫剧院
44,2024-08-10 14:00:00,成都,熊猫,,熊猫剧院
45,2024-08-10 14:30:00,成都,嘿！亚利桑那,田格 杜皓云 蒋佳君 姚一依 于畅 张飞扬 李京洙,开心麻花·钻石酒馆
46,2024-08-10 19:30:00,成都,貂蝉，你在想什么？,陈雨秋 李科 刘威 郭颂兰 王胜强,成都高新中演大剧院多功能剧场
47,2024-08-10 19:30:00,成都,嘿！亚利桑那,张雨桐 赵嘉恒 张弋 张雨桐 于畅 张飞扬 李京洙,开心麻花·钻石酒馆
48,2024-08-10 19:30:00,广州,阿波罗尼亚,杨宇威 张毅凯 李玉言,阿波罗尼亚·广州馆
49,2024-08-10 14:00:00,武汉,摘星辰,铭亮 李宸希 黄唯铭 高天鹤 张雅琪 潘蕾蕾 蔡润基 董志勇 刘泽蓬,琴台大剧院
50,2024-08-10 15:00:00,武汉,小说,周靖杰 陈梓煊 刘秫呈,武演新空间（梦时代馆）
51,2024-08-10 19:30:00,武汉,摘星辰,铭亮 李宸希 黄唯铭 高天鹤 张雅琪 潘蕾蕾 蔡润基 董志勇 刘泽蓬,琴台大剧院
52,2024-08-10 19:30:00,武汉,小说,文振宇 陈梓煊 张鑫澳,武演新空间（梦时代馆）
53,2024-08-10 19:30:00,武汉,拜风,黄晓迪 刘秫呈 夏梦,武汉歌舞剧院520空间
54,2024-08-10 14:30:00,南京,FLAMES火焰,杭筱玥 薛钦元 刘子赫,优剧场 YO!THEATER
55,2024-08-10 14:30:00,南京,命运之上,郭泽学 邓茹月 唐子晗 王雅馨,剧魅空间命运之上剧场
56,2024-08-10 19:30:00,南京,狄俄尼索斯,陈茜雅 田祥晔 姜呈洋 褚威,布洛幕小剧场
57,2024-08-10 19:30:00,南京,FLAMES火焰,刘恒瑜 薛钦元 刘子赫,优剧场 YO!THEATER
58,2024-08-10 19:30:00,南京,命运之上,郭泽学 田梦 翟李朔天 年蔓婷,剧魅空间命运之上剧场
59,2024-08-10 15:30:00,西安,丝路之声,梁广 田恬 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
60,2024-08-10 18:00:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
61,2024-08-10 15:00:00,南昌,画中人,李信 缪卓凡 张智伟,Lilime泠空间剧场
62,2024-08-10 19:30:00,南昌,画中人,梁宵默 施天玮 张智伟,Lilime泠空间剧场
63,2024-08-10 19:30:00,宁波,青春禁忌游戏,丁辰西 方书剑 朱微之 胡迪 于妍,慈溪大剧院
64,2024-08-10 19:00:00,哈尔滨,粉丝来信,徐均朔 刘岩 刘浩冉 孙礼杰 张琛 舒荣波 李存贤,哈尔滨大剧院歌剧厅
65,2024-08-10 19:30:00,合肥,无法访问,陈芙蓉 陈棋尔 许智淇 张淼龙,包河凤凰剧院
66,2024-08-10 19:30:00,扬州,蝶变,胥子含 邓贤凌 刘泽星,扬州运河大剧院歌剧厅
67,2024-08-10 20:00:00,大同,走西口,,大同平城剧院
0,2024-08-11 14:00:00,上海,LIZZIE丽兹,程晨 马小乔 王明怡 林润欣,星空间11号·MOriginal Box
1,2024-08-11 14:30:00,上海,陪你倒数,钱蒙楠 洪果 徐佳文,人民大舞台
2,2024-08-11 14:30:00,上海,嗜血博士,阿拉丁 汤邵文 潘珏辰,星空间1023号·涵金小剧场
3,2024-08-11 14:30:00,上海,FLAMES火焰,陈旭 田野 万钰彬,星空间4号·缪时客小剧场
4,2024-08-11 14:30:00,上海,辛吉路的画材店,郭洧江 姜义哲 王颢珏,星空间2号·好好有戏剧场
5,2024-08-11 14:30:00,上海,灯塔,元佳辰 孙博 张鼎棋,星空间9号·鲸剧场
6,2024-08-11 14:30:00,上海,嘿！亚利桑那,吴杭律 李磊 王逸飞 于梦滢 连江维 孙金瀚 陈旭茂,嘿！亚利桑那
7,2024-08-11 14:30:00,上海,Little Jack小杰克,顾易 黄可,ARK LIVE HOUSE
8,2024-08-11 14:30:00,上海,求婚女王,,开心麻花剧场-上海南翔印象城店
9,2024-08-11 14:30:00,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
10,2024-08-11 14:30:00,上海,时光代理人,滕春鹏 杜光祎 钱安琪 邹子月 宋元明,时光剧场
11,2024-08-11 14:30:00,上海,#0528,赵霄汉 林大钦 李珏,星空间28号·好好有戏小剧场
12,2024-08-11 14:30:00,上海,当你心动时,谢华杰 宋凯文 叶嘉雯,星空间12号·耶比剧场
13,2024-08-11 14:30:00,上海,疯子与赞美诗,张沁丹 李恩妤,星空间111号·墨剧场
14,2024-08-11 14:30:00,上海,纳尔齐斯与歌尔德蒙,纪晓坤 许昌泰,星空间74号·缪时客小剧场
15,2024-08-11 14:30:00,上海,狂炎奏鸣曲,赵凡嘉 王瀚宇 遇泓羊,星空间·星空穹顶剧场
16,2024-08-11 14:30:00,上海,怪物,黄浦申 薛钦元,星空间18号·谜剧场
17,2024-08-11 14:30:00,上海,末日迷途,周一男 钟嘉诚 陈玉婷 冯镝霏,星空间8808号·涵金剧场
18,2024-08-11 17:00:00,上海,LIZZIE丽兹,刘乙萱 申霓 周文嘉 赵雨卉,星空间11号·MOriginal Box
19,2024-08-11 17:00:00,上海,彗星来电,丁辰西 王浩楠 曹屿辰,星空间3号·MOriginal Box
20,2024-08-11 19:30:00,上海,陪你倒数,毛二 廖婧媛 汤佳明,人民大舞台
21,2024-08-11 19:30:00,上海,桑塔露琪亚,郝李英杰 邵奕磊 陈志,星空间6号·一台好戏小剧场
22,2024-08-11 19:30:00,上海,阿波罗尼亚,施博威 范金锴 袁泽智,星空间1号·一台好戏小剧场
23,2024-08-11 19:30:00,上海,小说,夏阳 相征 田野,星空间115号·缪时客小剧场
